security_code,isin,symbol,security_group,security_name
544044,INE922K01024,INDIASHLTR,B,India Shelter Finance Corporat
544045,INE321T01012,DOMS,B,DOMS Industries Limited
544046,INE616N01034,INOXINDIA,B,INOX India Limited
544047,INE0QSK01017,SIYARAM,M,Siyaram Recycling Industries L
544052,INE0Q2Z01013,BENCHMARK,M,Benchmark Computer Solutions L
544053,INE0FRK01012,MOTISONS,B,Motisons Jewellers Limited
544054,INE843S01025,SURAJEST,B,Suraj Estate Developers Limite
544055,INE046W01019,MUTHOOTMF,B,Muthoot Microfin Limited
544057,INE330T01021,HAPPYFORGE,B,Happy Forgings Limited
544058,INE220Q01020,MUFTI,B,Credo Brands Marketing Limited
544059,INE0QZQ01019,SHANTIDENM,M,SHANTI SPINTEX LIMITED
544060,INE0PEQ01016,RBZJEWEL,T,RBZ Jewellers Limited
544061,INE02IJ01035,AZAD,B,Azad Engineering Limited
544066,INE0Q3R01026,SUNCLAY,B,SUNDARAM-CLAYTON LIMITED
544067,INE0DUT01020,INNOVACAP,B,INNOVA CAPTAB LIMITED
544072,INE0QFT01015,AIKPIPES,MT,AIK Pipes and Polymers Limited
544073,INE0A6N01026,MCPL,M,Manoj Ceramic Limited
544074,INE0RNZ01014,SBVCL,M,Shri Balaji Valve Components L
544079,INE0PSC01024,DIGIDRIVE,T,DIGIDRIVE DISTRIBUTORS LIMITED
544080,INE0MGS01014,SHILINDORE,T,Sayaji Hotels (Indore) Limited
544081,INE980O01024,JYOTICNC,B,Jyoti CNC Automation Limited
544082,INE0GEN01012,SWANAGRO,M,New Swan Multitech Limited
544083,INE0QIS01011,SHREE,M,Shree Marutinandan Tubes Limit
544088,INE456Z01021,MEDIASSIST,B,Medi Assist Healthcare Service
544089,INF0R8F01034,LIQUIDCASE,F,Zerodha Mutual Fund
544090,INE07G501017,SHPLPUNE,T,Sayaji Hotels (Pune) Limited
544091,INE0Q1R01012,QLL,M,Qualitek Labs Limited
544092,INF0QA701722,NIFTYBETF,B,Bajaj Finserv Mutual Fund
544093,INF0QA701714,BANKBETF,B,Bajaj Finserv Mutual Fund
544094,INE0PYT01018,EUPHORIAIT,M,Euphoria Infotech (India) Limi
544095,INE0G5901015,EPACK,B,EPACK Durable Limited
544100,INE02H701025,NOVAAGRI,B,Nova Agritech Limited
544102,INF789F1AZD8,NIFITETF,B,UTI Mutual Fund
544103,INF789F1AZE6,NIF5GETF,F,UTI Mutual Fund
544105,INE0OLZ01015,HARSHDEEP,M,HARSHDEEP HORTICO LIMITED
544106,INE0R5Z01015,MCFL,M,Mayank Cattle Food Limited
544107,INE0NLT01010,BLSE,B,BLS E-Services Limited
544108,INE0QZF01012,GPSL,M,Gabriel Pet Straps Limited
544109,INF740KA1UF4,HEALTHADD,B,DSP Mutual Fund
544110,INF179KC1HW4,HDFCPSUBK,B,HDFC Mutual Fund
544111,INE988S01028,PARKHOTELS,B,Apeejay Surrendra Park Hotels
544112,INE0QXV01014,JGTL,B,JASCH GAUGING TECHNOLOGIES LIM
544117,INE0KGZ01021,SIGNPOST,B,Signpost India Limited
544118,INE953L01027,JSFB,B,JANA SMALL FINANCE BANK LIMITE
544119,INE0J1F01024,RPTECH,B,Rashi Peripherals Limited
544120,INE646H01017,CAPITALSFB,B,Capital Small Finance Bank Ltd
544121,INE0OYK01010,RUDRAGAS,M,Rudra Gas Enterprise Limited
544122,INE010601016,ENTERO,B,Entero Healthcare Solutions Li
544123,INF767K01RN1,LICNMID100,B,LIC Mutual Fund
544124,INE0QTF01015,VSTL,T,VIBHOR STEEL TUBES LIMITED
544129,INE696F01016,JUNIPER,B,Juniper Hotels Limited
544130,INF769K01LC3,SMALLCAP,B,Mirae Asset Mutual Fund
544131,INE486R01017,GPTHEALTH,B,GPT Healthcare Limited
544132,INF0R8F01042,GOLDCASE,E,Zerodha Mutual Fund
544133,INE777F01014,EXICOM,B,EXICOM TELE-SYSTEMS LIMITED
544134,INE0PT501018,PLATIND,B,Platinum Industries Limited
544135,INE0CG401037,MUKKA,B,Mukka Proteins Limited
544136,INE0NQ801033,RKSWAMY,B,R K Swamy Limited
544137,INE0NHL23019,BHINVIT,IF,Bharat Highways InvIT
544138,INE0MB501011,JGCHEM,B,J.G.Chemicals Limited
544139,INE0M8R01011,KOURA,M,KOURA FINE DIAMOND JEWELRY LIM
544140,INE0L9R01028,GOPAL,B,Gopal Snacks Limited
544141,INE510U01018,PESB,M,Pune E - Stock Broking Limited
544142,INE0PB301013,SCILAL,B,Shipping Corporation of India
544143,INE0QQG01019,ROYAL,M,Royal Sense Limited
544144,INE772T01024,PVSL,B,Popular Vehicles and Services
544149,INE0QN801017,KRYSTAL,B,KRYSTAL INTEGRATED SERVICES LI
544150,INE0QVH01025,KPGEL,M,KP GREEN ENGINEERING LIMITED
544151,INE0AH901011,CHATHA,M,CHATHA FOODS LIMITED
544156,INE0QHY01011,GCONNECT,MT,Gconnect Logitech and Supply C
544158,INE0R6Z01013,SRM,B,SRM CONTRACTORS LIMITED
544159,INF740KA1UM0,LIQUIDADD,F,DSP BSE Liquid Rate ETF
544160,INE0MSS01019,JAYKAILASH,M,Jay Kailash Namkeen Limited
544161,INE266Y01019,DPABHUSHAN,B,D P ABHUSHAN LIMITED
544162,INE343G01021,BHARTIHEXA,B,Bharti Hexacom Limited
544163,INE0S0701019,GVL,MT,Greenhitech Ventures Limited
544164,INE0Q9W01015,FAALCON,M,Faalcon Concepts Limited
544165,INE0SGR01013,SHIVAM,M,SHIVAM CHEMICALS LIMITED
544166,INE0SDC01012,EMMFORCE,M,EMMFORCE AUTOTECH LIMITED
544167,INE0OAF01028,JNKINDIA,B,JNK India Limited
544168,INE0R6801013,VARYAA,M,VARYAA CREATIONS LIMITED
544169,INE0QSB01016,AMKAY,M,Amkay Products Limited
544170,INE0QXT01018,SAI,M,Sai Swami Metals and Alloys Li
544171,INE0RGM01016,STAL,M,Storage Technologies and Autom
544172,INE065X01017,INDGN,B,Indegene Limited
544173,INE0QOQ01013,FTL,M,Finelistings Technologies Limi
544174,INE673O01025,TBOTEK,B,TBO TEK LIMITED
544175,INE0SMU01015,TGIF,M,TGIF AGRIBUSINESS LIMITED
544176,INE883F01010,AADHARHFC,B,Aadhar Housing Finance Limited
544177,INE0SCB01016,AZTEC,M,Aztec Fluids & Machinery Limit
544178,INE0R4W01015,PIOTEX,M,PIOTEX INDUSTRIES LIMITED
544179,INE03JT01014,GODIGIT,B,Go Digit General Insurance Lim
544180,INF769K01LJ8,MIDSMALL,B,Mirae Asset Mutual Fund
544181,INE108V01019,AWFIS,B,Awfis Space Solutions Limited
544183,INE0RIQ01013,ASSOCIATED,M,Associated Coaters Limited
544184,INE02L001032,BOROSCI,B,Borosil Scientific Limited
544185,INE257C01014,ADTECH,XT,ADTECH SYSTEMS LIMITED
544186,INE0TT901016,TOTEM,B,Forbes Precision Tools and Mac
544187,INE0ATZ01017,KRONOX,B,KRONOX LAB SCIENCES LIMITED
544188,INE0QZ901011,MAGENTA,M,Magenta Lifecare Limited
544189,INE0QUV01010,SATTRIX,M,SATTRIX INFORMATION SECURITY L
544190,INE0R7D01018,3CIT,M,3C IT Solutions and Telecoms (
544191,INE0CYK01015,PURPLEFIN,B,Purple Finance Limited
544192,INE0HV901016,IXIGO,B,Le Travenues Technology Limite
544193,INF0R8F01059,MID150CASE,B,Zerodha Mutual Fund
544194,INF0R8F01067,TOP100CASE,B,Zerodha Mutual Fund
544195,INE0S0I01011,COTFAB,M,United Cotfab Limited
544196,INF251K01TL6,BBNPNBETF,B,BARODA BNP PARIBAS MUTUAL FUND
544197,INE03DD01011,RETAIL,B,JHS SVENDGAARD RETAIL VENTURES
544198,INE841L01016,DEEDEV,B,DEE DEVELOPMENT ENGINEERS LIMI
544199,INE0RUJ01013,GEMENVIRO,M,GEM Enviro Management Limited
544200,INE916Y01019,AFIL,B,Akme Fintrade (India) Limited
544201,INE0S6R01027,DFPL,M,DINDIGUL FARM PRODUCT LIMITED
544202,INE01A001028,STANLEY,B,STANLEY LIFESTYLES LIMITED
544203,INE552Z01027,ABDL,B,Allied Blenders and Distillers
544204,INE0S2V01010,VRAJ,T,VRAJ IRON AND STEEL LIMITED
544205,INE0PO601011,NPL,T,National Peroxide Limited
544206,INF200KB1217,SBISILVER,E,SBI Mutual Fund
544208,INF680P01422,LIQUIDSHRI,F,Shriram Mutual Fund
544209,INE0B9K01025,BANSALWIRE,B,Bansal Wire Industries Limited
544210,INE168P01015,EMCURE,B,Emcure Pharmaceuticals Limited
544211,INF209KC1134,ABGSEC,F,Aditya Birla Sun Life Mutual F
555555,INF346A01034,SENSEXIETF,A,ICICI Prudential BSE Sensex ET
570001,IN9155A01020,TATAMTRDVR,A,TATA MOTORS LTD - DVR
570002,IN9623B01058,FELDVR,T,Future Enterprises Limited
570004,IN9175A01010,JISLDVREQS,B,JAIN IRRIGATION SYSTEMS LTD.
570005,INE224E01036,GATECHDVR,T,GACM Technologies Limited
590003,INE036D01028,KARURVYSYA,B,KARUR VYSYA BANK LTD.
590005,INE484C01030,TIDEWATER,B,TIDE WATER OIL (INDIA) LTD.
590006,INE098F01031,AMRUTANJAN,B,AMRUTANJAN HEALTH CARE LTD.
590013,INE445C01015,XPROINDIA,B,XPRO INDIA LTD.
590018,INE598C01011,HISARMETAL,B,HISAR METAL INDUSTRIES LTD.
590021,INE838B01013,BHARATRAS,B,BHARAT RASAYAN LTD.
590024,INE188A01015,FACT,B,FERTILIZERS & CHEMICALS TRAVAN
590025,INE424C01010,GINNIFILA,B,GINNI FILAMENTS LTD.
590030,INE147A01011,SPIC,B,SOUTHERN PETROCHEMICALS LTD.
590031,INE244A01016,DENORA,B,DE NORA INDIA LTD.
590041,INE641C01019,KAVVERITEL,T,KAVVERI TELECOM PRODUCTS LTD.
590051,INE667G01023,SAKSOFT,B,SAKSOFT LTD.
590056,INE498E01010,SALONA,B,SALONA COTSPIN LTD.
590057,INE217G01035,EQUIPPP,T,EQUIPPP SOCIAL IMPACT TECHNOLO
590062,INE715B01021,ANDHRSUGAR,B,ANDHRA SUGARS LTD.
590065,INE547E01014,IMPAL,B,INDIA MOTOR PARTS & ACCESSORIE
590066,INE805C01028,KCP,B,K.C.P.LTD.
590068,INE731C01018,KHAITANLTD,B,KHAITAN (INDIA) LTD.
590070,INE874F01027,RADAAN,T,RADAAN MEDIAWORKS (I) LTD.
590071,INE660A01013,SUNDARMFIN,B,SUNDARAM FINANCE LTD.
590072,INE073D01013,SUNDRMBRAK,B,SUNDARAM BRAKE LININGS LTD.
590073,INE715A01015,WHEELS,B,WHEELS INDIA LTD.
590075,INE112F01022,LAMBODHARA,B,LAMBODHARA TEXTILES LTD.
590078,INE683C01011,MAITHANALL,B,MAITHAN ALLOYS LTD.
590086,INE725E01024,ORISSAMINE,B,ORISSA MINERALS DEVELOPMENT CO
590095,INF204KB17I5,GOLDBEES,E,NIPPON INDIA ETF GOLD BEES
590096,INF732E01037,LIQUIDBEES,F,NIPPON INDIA ETF LIQUID BEES
590097,INF174KA1HJ8,GOLD1,E,KOTAK MAHINDRA MUTUAL FUND - K
590098,INF200KA16D8,SETFGOLD,E,SBI MUTUAL FUND - SBI GOLD EXC
590099,INF082J01408,QGOLDHALF,E,QUANTUM GOLD FUND - EXCHANGE T
590101,INF789F1AUX7,GOLDSHARE,E,UTI MUTUAL FUND - UTI GOLD EXC
590103,INF204KB14I2,NIFTYBEES,B,NIPPON INDIA ETF NIFTY BEES
590104,INF732E01045,JUNIORBEES,B,NIPPON INDIA ETF JUNIOR BEES
590106,INF204KB15I9,BANKBEES,B,NIPPON INDIA ETF BANK BEES
590107,INF373I01023,PSUBANK,B,KOTAK MAHINDRA MUTUAL FUND - K
590108,INF204KB16I7,PSUBNKBEES,B,NIPPON INDIA ETF PSU BANK BEES
590109,INF732E01128,SHARIABEES,B,NIPPON INDIA ETF SHARIAH BEES
590110,INF082J01028,QNIFTY,B,Quantum Nifty 50 ETF
590113,INF204KB19I1,HNGSNGBEES,E,NIPPON INDIA ETF HANG SENG BEE
590115,INF247L01536,MOM50,B,MOTILAL OSWAL MUTUAL FUND
590134,INE414A01015,MADRASFERT,B,Madras Fertilizer Limited
590136,INF174K01F59,BANKNIFTY1,B,Kotak Mahindra Mutual Fund - P
590137,INF200KA1580,SETFNIFBK,B,SBI Mutual Fund-Permitted
590138,INF200KA1FS1,SETFNIF50,B,SBI Mutual Fund-Permitted
717504,INE919I04010,MBLNCRPS,F,MBL-0.1%-19-1-26-NCRPS
750872,INE179O20015,SPRIGHT-RE,R,SPRIGHT AGRO LIMITED
750874,INE606K20015,SRESTHA-RE,R,Srestha Finvest Limited
750875,INE964H20030,SEPC-RE2,R,SEPC LIMITED
750876,INE474E20029,BHANDA-RE1,R,Bhandari Hosiery Exports Ltd.
800254,IN0020160027,SGBAUG24,G,SOVEREIGN GOLD BOND TRANCHE IV
800259,IN0020160076,SGBNOV24,G,SOVEREIGN GOLD BOND 2016 TRANC
800275,IN0020170091,SGBNOV25,G,SOVEREIGN GOLD BOND 2017 SERIE
800278,IN0020170125,SGBDEC25,G,SOVEREIGN GOLD BOND 2017 SERIE
800281,IN0020170158,SGBDEC2513,G,SOVEREIGN GOLD BOND 2017 SERIE
800290,IN0020180389,SGBDEC26,G,SOVEREIGN GOLD BOND 2019 SERIE
800295,IN0020190073,SGBJUN27,G,SOVEREIGN GOLD BOND 2019-20 SE
800297,IN0020190107,SGBAUG27,G,SOVEREIGN GOLD BOND 2019-20 SE
800314,IN0020190545,SGBFEB28IX,G,Sovereign Gold Bonds 2019-20 S
800318,IN0020200062,SGBAPR28I,G,Sovereign Gold Bonds 2020-21 S
800320,IN0020200088,SGBMAY28,G,Sovereign Gold Bonds 2020-21 S
800324,IN0020200146,SGBJUL28IV,G,Sovereign Gold Bond 2020-21 IV
800326,IN0020200187,68GS2060,G,68GOI2060
800327,IN0020200195,SGBSEP28VI,G,Sovereign Gold Bonds 2020-21 S
800328,IN0020200203,SGBOC28VII,G,Sovereign Gold Bonds 2020-21 S
800329,IN0020200286,SGBN28VIII,G,Sovereign Gold Bonds 2020-21 S
800331,IN0020200377,SGBJAN29IX,G,SGB 2020-21 Series IX
800333,IN0020200393,SGBFEB29XI,G,SGB 2020-21 SERIES XI
800340,IN0020210053,SGBMAY29I,G,SGB 2021-22 Series I
800367,IN0020210111,SGBJUL29IV,G,Sovereign Gold Bond Series IV
800385,IN0020210129,SGBAUG29V,G,Sovereign Gold Bonds 2021-22 S
800386,IN0020210145,SGBSEP29VI,G,Sovereign Gold Bonds 2021-22 S
800432,IN0020210152,667GS2035,G,667GOI2035
800435,IN0020210194,699GS2051,G,699GOI2051
800436,IN0020210202,695GS2061,G,695GOI2061
800437,IN0020210228,SGBD29VIII,G,Sovereign Gold Bonds 2021-22 S
800439,IN0020210319,SGBMAR30X,G,Sovereign Gold Bonds 2021-22 S
800441,IN0020220029,754GS2036,G,754GOI2036
800442,IN0020220037,738GS2027,G,738GOI2027
800452,IN0020220086,736GS2052,G,736GOI2052
800488,IN0020220078,SGBAUG30,G,Sovereign Gold Bonds 2022-23 S
800489,IN0020220094,74GS2062,G,74GOI2062
800500,IN000928C043,GS19SEP2028,G,GS19SEP2028
800573,IN0020220110,SGBDE30III,G,Soverign Gold Bond 2022-23 Sr
800575,IN0020220169,SGBMAR31IV,G,Sovereign Gold Bond 2022-23 Sr
800576,IN0020220151,726GS2033,G,726GOI2033
800580,IN0020230069,SGBJUN31I,G,Sovereign Gold Bonds 2023-24 S
800581,IN0020230010,706GS2028,G,706GS28M23
800588,IN0020230044,725GS2063,G,725GOI2063
800596,IN0020230093,SGBSEP31II,G,Sovereign Gold Bonds 2023-24 S
800597,IN0020230127,746GS2073,G,746GOI2073
800599,IN0020230085,718GS2033,G,718GS2033
800603,IN0020230168,SGBDE31III,G,Sovereign Gold Bonds 2023-24 S
800605,IN0020230184,SGBFEB32IV,G,Sovereign Gold Bonds 2023-24 S
804879,IN002023Y490,182D220824,G,182TB220824
804885,IN002023Y516,182D050924,G,182TB050924
804923,IN002024X110,91TB05924,G,91TB05924
804930,IN002024Y126,182TB191224,G,182TB191224
804932,IN002024X144,91TB26924,G,91TB26924
804935,IN002024X151,91TB31024,G,91TB31024
810853,IN2220220098,789MH32,G,789MAHSDL32
810857,IN1020220209,804AP42,G,804APSDL42
810969,IN2220230147,77MH34,G,770MHSDL34
890157,IN9397D01014,AIRTELPP,A,Bharti Airtel  Ltd.
890168,IN9898S01027,AURUMPP,B,Aurum PropTech Limited
890192,IN9148I01010,IBULPP,A,INDIABULLS HOUSING FINANCE LIM
890193,IN9439E01012,SKIPPERPP,B,Skipper Limited
890197,IN9564C01011,YARNPP,X,Yarn Syndicate Ltd.
890200,IN9079L01011,IYKOTPP,XT,Iykot Hitech Toolroom Ltd
890201,IN9304E01018,SAVFIPP,XT,Savani Financials Ltd.
890202,IN9624Z01014,SOLARAPP,B,SOLARA ACTIVE PHARMA SCIENCES
890203,IN9923K01012,VSFPROJPP,XT,VSF Projects Limited
935383,INE733E07JP6,849NTPC25,F,NTPC-8.49%-25-03-2025-NCD
935510,INE134E07562,752PFCL30,F,PFC-7.52%-2B-17-10-30-BOND
935540,INE020B07JQ2,714REC25,F,REC-7.14%-5-11-25-S-1B-NCD
935584,INE906B07EJ8,76NHAI31,F,NHAI-7.6%-11-1-31-TAXFREENCD
935666,INE906B07EP5,769NHAI31,F,NHAI-7.69%-9-3-31-TAXFREENCD
935672,INE031A07AS6,729HUDCO26,F,HUDCO-7.29%-15-3-26-TAXFREENCD
935674,INE031A07AT4,769HUDCO31,F,HUDCO-7.69%-15-3-31-TAXFREENCD
935690,INE261F07032,764NABAR31,F,NABARD-7.64%-23-3-31-NCDS
935740,INE774D08LU6,872MMFSL26,F,MMFSL-8.72%-6-6-26-NCD
935786,INE530L07210,957NIDO26,F,NIDO-9.57%-19-7-26-NCD
935788,INE530L07228,10NIDO26,F,NIDO-10%-19-7-26-NCD
936048,INE774D08MM1,805MMFSL32,F,MMFSL-8.05%-24-07-32-NCD
936130,INE528S07110,888ERFL28,F,ERFL-8.88%-22-3-28-NCD
936236,INE721A07NX5,94SFL28,F,SFL-9.40%-12-7-28-NCD
936252,INE804I078Y8,943ECL28,F,EFL-9.43%-6-8-28-NCD
936278,INE244L07168,96SFL24A,F,ICCL-8.84%-25-9-28-NCD
936294,INE306N08292,910TCAP28,F,TCAP-9.10%-27-9-28-NCD
936386,INE651J07697,981JMFCS28,F,JMFCSL-9.81%-13-12-28-NCD
936398,INE804IA7014,1015ECL29,F,EFL-10.15%-4-1-29-NCD
936412,INE774D07SW9,93MMFSL27,F,MMFSL-9.3%-18-1-27-NCD
936416,INE774D08MP4,95MMFSL29,F,MMFSL-9.5%-18-1-29-NCD
936492,INE522D07BA4,MFLZC26,F,MFL-ZC-5-5-26-NCD
936722,INE804IA7139,995ECL29A,F,EFL-9.95%-23-5-29-NCD
936796,INE721A07PG5,SFLZC24A,F,SFL-ZC-22-8-24-NCD
936806,INE306N07LK9,85TCAPS24,F,TCAP-8.5%-26-8-24-NCD
936959,INE360T07082,MHFLZC26,F,MHFL-ZC-7-9-26-NCD
937017,INE027E07BC8,865LTF26,F,LTF-8.65%-23-12-26-NCD
937023,INE414G07EJ2,975MFL24BB,F,MFL-9.75%-27-12-24-NCD
937045,INE033L07GO5,801TCH25,F,TCH-8.01%-14-1-25-NCD
937049,INE033L07GQ0,83TCHF25,F,TCHF-8.3%-14-1-25-NCD
937057,INE033L07GU2,84TCHF28,F,TCHF-8.4%-14-1-28-NCD
937063,INE721A07PJ9,866SFL25,F,SFL-8.66%-28-1-25-NCD
937065,INE721A07PK7,875SFL27,F,SFL-8.75%-28-1-27-NCD
937085,INE918K07FR4,98NWFL25,F,NWFL-9.80%-5-2-25-NDC
937089,INE918K07FT0,NWFLZC25,F,NWFL-ZC-5-2-25-NCD
937091,INE918K07FU8,98NWFL30,F,NWFL-9.80%-5-2-30-NCD
937107,INE549K07576,10MFL25,F,MFL-10%-7-2-25-NCD
937125,INE101Q07599,105MMFL25,F,MMFL-10.5%-17-2-25-NCD
937315,INE414G07FG5,MFOPTIV24,F,MFL-OIV-5-11-25-NCD
937333,INE101Q07854,MMFLZC27C,F,MMFL-ZC-23-12-27-NCD
937339,INE532F07BM3,939EFSL26,F,EFSL-9.39%-8-1-26-NCD
937355,INE414G07FM3,MFLIV26,F,MFL-IV-11-1-26-NCD
937369,INE134E07AL5,682PFCL31,F,PFCL-6.82%-22-1-31-NCD
937373,INE134E07AN1,7PFCL31,F,PFCL-7%-22-1-31-NCD
937381,INE134E07AR2,697PFCL36,F,PFCL-6.97%-22-1-36-NCD
937385,INE134E07AT8,715PFCL36,F,PFCL-7.15%-22-1-36-NCD
937407,INE549K07949,875MFL26,F,MFL-8.75%-29-1-26-NCD
937419,INE549K08194,MFLZC27C,F,MFL-ZC-29-1-27-NCD
937453,INE530B08094,10IIFL28A,F,IFL-10%-24-6-28-NCD
937455,INE530B08102,96IIFL28A,F,IFL-9.6%-24-6-28-NCD
937469,INE414G07FV4,MFLVI31F,F,MFL-VI-20-4-31-NCD
937497,INE532F07BY8,955EFSL26,F,EFSL-9.55%-29-4-26-NCD
937501,INE532F07CA6,930EFSL31,F,EFSL-9.30%-29-4-31-NCD
937621,INE477L08154,96IIFL28,F,IHFL-9.60%-3-11-28-NCD
937623,INE477L08162,IIFLZC28C,F,IHFL-ZC-3-11-28-NCD
937625,INE532F07CC2,875EFSL24,F,EFSL-8.75%-10-9-24-NCD
937629,INE532F07CE8,EFSL24,F,EFSL-10-9-24-NCD
937631,INE532F07CF5,915EFSL26,F,EFSL-9.15%-10-9-26-NCD
937633,INE532F07CG3,955EFSL26A,F,EFSL-9.55%-10-9-26-NCD
937637,INE532F07CI9,93EFSL31,F,EFSL-9.30%-10-9-31-NCD
937647,INE101Q07995,950MMFL25,F,MMFL-9.50%-15-3-25-NCD
937653,INE101Q08167,MMFLZC28B,F,MMFL-ZC-15-9-28-NCD
937741,INE0BUS07098,11IML26,F,IML-11%-24-4-26-NCD
937743,INE0BUS08013,12IML26,F,IML-12%-24-11-26-NCD
937777,INE549K08293,975MFL29,F,MFL-9.75%-29-1-29-NCD
937793,INE532F07CN9,875EFSL24A,F,EFSL-8.75%-28-12-24-NCD
937799,INE532F07CQ2,915EFSL26A,F,EFSL-9.15%-28-12-26-NCD
937801,INE532F07CR0,955EFSL26B,F,EFSL-9.55%-28-12-26-NCD
937825,INE477L07AN9,820IIFL27,F,IHFL-8.20%-3-1-27-NCD
937865,INE148I07LE8,889IHFL27,F,IHFL-8.89%-6-1-27-NCD
937921,INE01I507570,11KAFL27,F,KLM-11%-16-3-27-NCD
937939,INE403Q07CO8,10KFIL27,F,KFIL-10-17-4-27-NCD
937993,INE530L07442,870NIDO25,F,NIDO-8.70%-29-4-25-NCD
937999,INE530L07475,915NIDO27,F,NIDO-9.15%-29-4-27-NCD
938001,INE530L07483,955NIDO27,F,NIDO-9.55%-29-4-27-NCD
938003,INE530L07491,NIDO27,F,NIDO-29-4-27-NCD
938011,INE414G07GE8,MFLII27B,F,MFL-II-5-5-27-NCD
938013,INE414G07GF5,MFLIII25C,F,MFL-III-5-5-25-NCD
938027,INE414G07GJ7,MFLVII25G,F,MFL-VII-5-5-25-NCD
938043,INE614X07456,1049DLS25A,F,DLSL-10.49%-16-05-25-NCD
938065,INE414G07GL3,MFLI25,F,MFL-23-6-25-NCD
938099,INE523L07660,88NWIL25,F,NWIL-8.8%-15-07-25-NCD
938101,INE523L07694,915NWIL25,F,NWIL-9.15%-15-7-25-NCD
938131,INE549K07BP0,8MFL24A,F,MFL-8%-5-12-24-NCD
938149,INE583D07315,1050UCL25,F,UCL-10.50%-26-9-25-NCD
938208,INE532F07CY6,925EFSL25,F,EFSL-9.25%-20-10-25-NCD
938210,INE532F07CZ3,EFSL25,F,EFSL-20-10-25-NCD
938218,INE532F07DD8,965EFSL32,F,EFSL-9.65%-20-10-32-NCD
938258,INE148I07MZ1,93IHFL24A,F,IHFL-9.15%-03-11-27-NCD
938262,INE414G07GX8,MFLIV25,F,MFL-3-11-25-NCD
938266,INE414G07HA4,MFLTDVI25,F,MFL-3-11-25-NCD
938284,INE414G07HH9,750MFL27,F,MFL-7.50%-23-12-27-NCD
938286,INE414G07HC0,725MFL24,F,MFL-7.25%-23-12-24-NCD
938348,INE403Q07DF4,95KFL27,F,KFL-9.5%-15-1-27-NCD
938356,INE532F07DO5,EFSLZC25,F,EFSL-Zero Coupon-20-1-25-NCD
938370,INE532F07DH9,10EFSL33B,F,EFSL-10%-20-1-33-NCD
938388,INE321N07301,945IFSL25,F,IFSL-9.45%-02-5-26-NCD
938408,INE244L07390,984ICCL26A,F,ICCL-9.61%-02-2-26-NCD
938434,INE414G07HL1,775MFL26,F,MFL-7.75%-10-4-26-NCD
938446,INE414G07HO5,MFL23A,F,MFL-10-4-28-NCD
938478,INE148I07OB8,990IHFL26D,F,IHFL-9.90%-23-3-26-NCD
938518,INE532F07DP2,920EFSL26,F,EFSL-9.20%-27-4-26-NCD
938530,INE532F07DX6,10EFSL33,F,EFSL-10%-27-4-33-NCD
938544,INE403Q07DG2,95KFL27A,F,KFL-28-4-27-NCD
938550,INE414G07HY4,775MFL2026,F,MFL-7.75%-3-6-26-NCD
938564,INE549K07CF9,84MFL25,F,MFL-8.40%-2-8-25-NCD
938628,INE530B07344,85IFL26,F,IFL-8.5%-28-6-26-NCD
938634,INE530B07377,9IIFL28,F,IIFL-9%-28-6-28-NCD
938652,INE532F07EC8,92EFSL26,F,EFSL-9.20%-21-7-26-NCD
938658,INE532F07EG9,967EFS28,F,EFSL-9.67%-21-7-28-NCD
938664,INE532F07EI5,10EFS33,F,EFSL-10%-21-7-33-NCD
938682,INE148I07OR4,990IHFL26I,F,IHFL-9.90%-27-7-26-NCD
938686,INE148I07OP8,948IHFL26I,F,IHFL-9.48%-27-7-26-NCD
938690,INE148I07OW4,1015IHF28B,F,IHFL-10.15%-27-7-28-NCD
938694,INE148I07OT0,971IHFL28I,F,IHFL-9.17%-27-7-28-NCD
938698,INE134E07CF3,750PFCL26,F,PFC-750%-1-8-26-NCD
938706,INE134E07CK3,755PFCL38,F,PFC-7.55%-1-8-38-NCD
938720,INE01HV07411,957VCL25,F,VCL-9.57%-06-03-25-NCD
938728,INE01HV07445,1050VCL25,F,VCL-10.50%-06-09-25-NCD
938742,INE741K07579,970CAGL28,F,CAGL-9.70%-7-9-28-NCD
938854,INE403Q07DT5,875KFL2025,F,KFL-8.75%-27-9-25-NCD
938868,INE414G07IK1,775MFLTD26,F,MFLTD-7.75%-4-10-26-NCD
938874,INE414G07IN5,8MFLTD26,F,MFLTD-8%-4-10-26-NCD
938896,INE532F07ER6,EFSLZC25A,F,EFSL-ZC-26-10-25-NCD
938898,INE532F07EQ8,920EFSL26A,F,EFSL-9.20%-26-10-26-NCD
938900,INE532F07EP0,960EFSLA,F,EFSL-9.60%-26-10-26-NCD
938904,INE532F07EO3,967EFSL28A,F,EFSL-9.67%-26-10-28-NCD
938906,INE532F07EM7,1010EFSL28,F,EFSL-10.10%-26-10-28-NCD
938910,INE532F07EL9,10EFSL33A,F,EFSL-10%-26-10-33-NCD
938930,INE549K07CZ7,MFL28D,F,MFL-1-11-28-NCD
938940,INE051307AJ1,11CCL26,F,CCL-11%-2-11-26-NCD
939012,INE321N07376,984IFSL26,F,IFSL-9.84%-10-11-26-NCD
939034,INE01CY077H4,115ICFL25,F,ICLFL-11.5%-14-1-25-NCD
939074,INE05F407BF7,975MML25,F,MML-9.75%-21-12-25-NCD
939144,INE03W107215,93ARKA25,F,AFL-9.3%-27-12-25-NCD
